2020/03/14 23:23:25 [emerg] 24584#24588: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/14 23:25:17 [emerg] 2384#21732: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:06:55 [emerg] 25288#19320: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:07:08 [emerg] 16968#6124: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:07:09 [emerg] 9016#17860: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:08:06 [emerg] 16160#11768: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:36:31 [error] 7080#17756: *12 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui/dist/js/jquery.min.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui/dist/js/jquery.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
2020/03/15 00:36:57 [error] 7080#17756: *13 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
2020/03/15 00:36:57 [error] 7080#17756: *12 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
2020/03/15 00:36:57 [error] 7080#17756: *12 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui/dist/js/jquery.min.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui/dist/js/jquery.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
2020/03/15 00:49:43 [error] 7080#17756: *18 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:49:43 [error] 7080#17756: *17 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:49:43 [error] 7080#17756: *18 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:51:39 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:51:46 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:51:47 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:52:11 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:52:12 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:52:13 [error] 7080#17756: *21 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:22 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:27 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:30 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:32 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:54 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:55 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:00:59 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:02:01 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:02:20 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:02:22 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:02:25 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:03:24 [error] 7080#17756: *25 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/jquery-weui-build/dist/css/weui.min.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /jquery-weui-build/dist/css/weui.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 01:37:17 [error] 7080#17756: *64 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost", referrer: "http://localhost/"
